[ 5.41830838e-01  6.33867681e-01 -3.75707394e-08],[ 0.55558062  0.6442911  -0.00288374],[ 0.56381947  0.66142666 -0.00305064],[ 0.56836259  0.67677772 -0.00244925],[ 0.57201374  0.68730718 -0.00128089],[ 0.55068505  0.67685634 -0.00196851],[ 0.55378419  0.69657069 -0.00163917],[ 0.55539179  0.70475411 -0.00131113],[ 0.55653512  0.71065521 -0.00092555],[ 5.42374849e-01  6.77464068e-01 -1.22964499e-04],[0.54496026 0.69732493 0.00103932],[0.54828274 0.70515019 0.00188556],[0.55057329 0.70955902 0.00231994],[0.53655106 0.6754964  0.00160065],[0.53935844 0.69114447 0.00256629],[0.54374182 0.69550633 0.0033903 ],[0.5465436  0.69673347 0.00388941],[0.53285253 0.67234415 0.00310222],[0.53548145 0.68383807 0.00460484],[0.53949958 0.68764061 0.00619511],[0.54247671 0.68811232 0.00737213]
[5.26838362e-01 5.87385595e-01 4.74916497e-08],[ 0.54185307  0.58971059 -0.00180348],[ 0.5519228   0.60065603 -0.00223979],[ 0.55880725  0.60990834 -0.00219374],[ 0.56402552  0.61645293 -0.00176868],[ 0.54505807  0.62002856 -0.00155252],[ 0.55017823  0.6364944  -0.00177803],[ 0.55338341  0.6451478  -0.00189181],[ 0.55601531  0.65082574 -0.00156528],[ 5.37057817e-01  6.23569191e-01 -3.06352973e-04],[0.54036826 0.64027113 0.00150031],[0.54458666 0.64633512 0.00331024],[0.54779148 0.64838225 0.00464977],[0.53029448 0.62369096 0.00080087],[0.53338748 0.63770533 0.00270249],[0.53764105 0.64130706 0.00483216],[0.54068661 0.6414426  0.00635035],[0.52493602 0.62181705 0.00167593],[0.52804965 0.63180739 0.00360773],[0.53164458 0.63430214 0.00597746],[0.53455704 0.63414496 0.00800327]
[ 5.36192715e-01  5.97963452e-01 -4.85903975e-08],[ 0.55076343  0.59995532 -0.0014568 ],[ 0.56074286  0.61018461 -0.00232957],[ 0.56783205  0.61947834 -0.00274322],[ 0.57360464  0.62507284 -0.00268226],[ 0.55559659  0.63225895 -0.00310285],[ 0.5620572   0.65170658 -0.0031094 ],[ 0.56412804  0.65733862 -0.00238618],[ 0.56524312  0.6598354  -0.00136   ],[ 0.54701203  0.63648134 -0.00210303],[ 5.52870512e-01  6.56232059e-01 -4.82955133e-04],[0.55710667 0.65823245 0.00195982],[0.55937964 0.6557762  0.00386592],[ 0.53956616  0.6365571  -0.00103771],[0.54500055 0.65024179 0.00117312],[0.54919618 0.65020335 0.0036713 ],[0.55133742 0.64769351 0.00525156],[ 5.33906460e-01  6.34278655e-01 -1.26293788e-04],[0.53820527 0.64308155 0.00269712],[0.54229707 0.64309669 0.00557573],[0.54481542 0.64077604 0.00770731],[5.34927368e-01 5.94899416e-01 5.44729239e-08],[ 0.54988652  0.5980314  -0.00128682],[ 0.56002235  0.60846138 -0.00178808],[ 0.56688863  0.61784899 -0.00201233],[ 0.57262212  0.62365639 -0.00196035],[ 0.5540967   0.62837988 -0.00083747],[ 0.55947202  0.64436573 -0.00091735],[ 0.56259125  0.65292275 -0.00120354],[ 0.56506813  0.65879971 -0.00117483],[ 5.46056688e-01  6.32302344e-01 -2.68141011e-04],[0.5499832  0.64898235 0.00124909],[0.55399644 0.6558668  0.00218005],[0.55693638 0.65894341 0.00269153],[5.39113760e-01 6.32622123e-01 2.17800800e-04],[0.54249132 0.6471886  0.00173864],[0.54678595 0.6513027  0.00294431],[0.5499844  0.65146601 0.00363203],[5.33254921e-01 6.30919695e-01 5.38899563e-04],[0.53631127 0.64095056 0.00213051],[0.53968489 0.6435926  0.00401347],[0.54249859 0.64313209 0.00551544]
[5.41422963e-01 6.03841424e-01 6.27303791e-08],[ 0.55709279  0.60946679 -0.00085731],[ 0.56779349  0.61982125 -0.00123468],[ 0.57475579  0.62880522 -0.00144504],[ 0.58006316  0.63492036 -0.00136026],[ 0.56185967  0.63750523 -0.00070808],[ 0.56723893  0.65376246 -0.00106207],[ 0.57028174  0.66314459 -0.00155888],[ 0.57268941  0.67003006 -0.00165061],[ 5.54215372e-01  6.42316818e-01 -3.81162361e-04],[0.55842829 0.65908283 0.00079634],[0.56245929 0.66598427 0.00169917],[0.56547791 0.66911989 0.00232264],[ 5.47330320e-01  6.43721044e-01 -8.27906260e-05],[0.55084586 0.65818346 0.00134322],[0.55497849 0.66193557 0.00292365],[0.55797613 0.66176534 0.00402288],[5.41408241e-01 6.42602026e-01 6.57759592e-05],[0.54481953 0.65349871 0.00174892],[0.54846442 0.65593195 0.00404265],[0.55134588 0.65532064 0.00596452]
[ 5.50599515e-01  6.19696200e-01 -3.08652268e-08],[ 5.65541863e-01  6.22237086e-01 -4.58095281e-04],[ 0.5754962   0.63247424 -0.00084435],[ 0.58178145  0.64208192 -0.00110637],[ 0.587183    0.64809191 -0.00105723],[ 0.57048941  0.65567183 -0.0011456 ],[ 0.57502705  0.67314166 -0.00070334],[5.76502740e-01 6.79562688e-01 4.94993219e-05],[0.57763046 0.68369353 0.00096776],[ 0.56146759  0.65975267 -0.00066168],[0.56496334 0.67778957 0.0017945 ],[0.56775892 0.68141752 0.00439329],[0.56913859 0.68130088 0.00613441],[ 5.53709865e-01  6.59695208e-01 -1.52196968e-04],[0.55745441 0.67371935 0.0023009 ],[0.56066722 0.67467004 0.00492823],[0.5623247  0.67257023 0.00650819],[5.47843218e-01 6.57400966e-01 2.40583584e-04],[0.5504992  0.66716784 0.00313243],[0.55338794 0.66758358 0.00618595],[0.55522549 0.6653778  0.00844963],[5.48343778e-01 6.14358544e-01 7.67194237e-08],[5.64112246e-01 6.20380282e-01 2.25757205e-04],[5.74265838e-01 6.31295204e-01 5.91151067e-04],[0.58089393 0.64050561 0.00084607],[0.58564591 0.64754492 0.00137391],[0.56849158 0.65159923 0.00208584],[0.57288361 0.66731793 0.00256706],[0.57554054 0.67656291 0.00233537],[0.57753986 0.68361652 0.00245033],[0.56075668 0.65525448 0.00241111],[0.56301552 0.67114395 0.00500105],[0.56558859 0.67869633 0.00654425],[0.56760871 0.68291503 0.00754725],[0.55333966 0.6554662  0.00264885],[0.55491138 0.66899651 0.005558  ],[0.55794799 0.67231858 0.00792598],[0.56056035 0.67215854 0.00944981],[0.54673725 0.6531024  0.00271767],[0.54836082 0.6635322  0.00566527],[0.55053687 0.66533351 0.0087334 ],[0.55218822 0.66441423 0.01122646]
[5.53193927e-01 6.25438094e-01 7.37673460e-08],[5.69006622e-01 6.32946432e-01 2.13561056e-04],[5.78925669e-01 6.44140363e-01 2.46451382e-04],[5.85183859e-01 6.53560877e-01 4.20428551e-05],[5.89846671e-01 6.60783589e-01 3.24584871e-05],[0.57394135 0.66320854 0.00136161],[0.5775882  0.67967039 0.00079652],[ 5.79807520e-01  6.89577341e-01 -1.45794125e-04],[ 5.81532419e-01  6.96988940e-01 -5.25690732e-04],[0.56610513 0.66752815 0.00102419],[0.56798619 0.68458903 0.00251961],[0.57032967 0.69260538 0.00324375],[0.57233691 0.69717282 0.00359921],[5.58536410e-01 6.68728292e-01 5.64164482e-04],[0.55968106 0.6830197  0.00254513],[0.56214881 0.68618631 0.00423892],[0.56422526 0.68601608 0.00522584],[ 5.51550150e-01  6.67448461e-01 -8.01128917e-05],[0.55302274 0.67786354 0.00224917],[0.55498236 0.67955106 0.00483988],[0.55654836 0.6788789  0.00686279]
[5.53961456e-01 6.38596475e-01 6.30702459e-08],[ 5.70201993e-01  6.45333767e-01 -1.06630963e-04],[ 5.80471873e-01  6.56600595e-01 -2.06080877e-04],[ 5.86991906e-01  6.67094469e-01 -4.26775368e-04],[ 5.91795504e-01  6.74847066e-01 -4.38460876e-04],[5.74284017e-01 6.76497281e-01 4.04408580e-04],[ 5.78248918e-01  6.93884611e-01 -1.47939281e-04],[ 0.58061326  0.70406383 -0.00087326],[ 0.5824495   0.71125913 -0.00107351],[5.66235363e-01 6.81230187e-01 2.44426192e-04],[0.56832272 0.69937712 0.00155112],[0.57101256 0.7066555  0.00237619],[0.57297325 0.70987582 0.00291295],[5.58477163e-01 6.82698071e-01 4.31912413e-05],[0.56020218 0.69744837 0.00188089],[0.56295735 0.69883466 0.00359362],[0.56467575 0.69688112 0.00465749],[ 5.51264644e-01  6.81517899e-01 -3.30757233e-04],[0.5532077  0.69152832 0.00179107],[0.55560619 0.69200295 0.00421882],[0.55714178 0.69005424 0.0061793 ]
[5.51102519e-01 6.51865184e-01 5.67970595e-08],[ 5.66057861e-01  6.57564521e-01 -1.02805869e-04],[ 5.75605631e-01  6.70074284e-01 -4.64780023e-04],[ 0.58224988  0.68129689 -0.00075874],[ 0.58675712  0.68951726 -0.00075869],[ 0.56889164  0.68941587 -0.00157305],[ 0.57222509  0.70912856 -0.00298035],[ 0.57362193  0.7199018  -0.00364756],[ 0.57464957  0.72703469 -0.00341167],[ 0.56029636  0.69220245 -0.00133586],[ 5.60971439e-01  7.12529540e-01 -2.94158497e-04],[0.56328833 0.72066224 0.00166523],[0.56574476 0.72364146 0.00328238],[ 0.5523935   0.69177371 -0.00106209],[5.52710950e-01 7.08367646e-01 7.02782883e-04],[0.55525273 0.7139644  0.00350605],[0.55760288 0.71475613 0.00558368],[ 0.54566252  0.68884027 -0.000899  ],[0.5461092  0.70068371 0.00176504],[0.54790872 0.70391989 0.005201  ],[0.54976243 0.70385194 0.00805203]
[5.41564167e-01 6.57505393e-01 2.89660314e-08],[ 0.55594051  0.66358095 -0.00305514],[ 0.56542772  0.67763466 -0.00407679],[ 0.57141382  0.68981433 -0.00438151],[ 0.57559645  0.69935709 -0.00409427],[ 0.5551185   0.69758731 -0.00325085],[ 0.55742002  0.71711093 -0.00435532],[ 0.55882263  0.72752732 -0.00489853],[ 0.56028718  0.73415273 -0.00480676],[ 0.54638618  0.6995424  -0.00197673],[ 0.54722857  0.71991169 -0.00129884],[ 5.50810158e-01  7.28262007e-01 -1.46012128e-04],[0.55412751 0.73169875 0.00077817],[ 0.53932023  0.69877189 -0.00092732],[ 5.39786160e-01  7.16081679e-01 -4.66967358e-05],[0.54366618 0.72229213 0.00163162],[0.54669905 0.72447056 0.00292667],[ 5.33899069e-01  6.96307480e-01 -2.07847523e-04],[0.53458387 0.71008039 0.00093641],[0.53787488 0.71532464 0.00293775],[0.54110217 0.71731973 0.00475036]
[5.29312193e-01 6.55839205e-01 2.39840006e-08],[ 0.54307038  0.66444302 -0.00354271],[ 0.55089527  0.67990476 -0.00474719],[ 0.55606896  0.69265282 -0.00515912],[ 0.56016445  0.70265448 -0.00503431],[ 0.53930795  0.69699228 -0.00326273],[ 0.53982508  0.71732384 -0.00417086],[ 0.54062289  0.72835767 -0.0046255 ],[ 0.54172319  0.73596883 -0.00459962],[ 0.53079516  0.69780397 -0.00189846],[ 0.53052819  0.71758926 -0.00148207],[ 0.53326994  0.72733033 -0.00102973],[ 5.35989285e-01  7.33513236e-01 -7.12873705e-04],[ 0.52460027  0.69607055 -0.00079198],[ 5.24538279e-01  7.13198066e-01 -4.62344819e-04],[5.27156711e-01 7.21986711e-01 1.89761748e-04],[0.52944982 0.72759449 0.00072943],[5.20798504e-01 6.93319201e-01 3.14839563e-05],[5.20735025e-01 7.07728803e-01 6.36025215e-04],[0.52262384 0.7152577  0.00198019],[0.52504039 0.72000909 0.00322024]
[5.16478777e-01 6.52189910e-01 1.73891106e-08],[ 0.52859384  0.66209513 -0.00404967],[ 0.5347777   0.67862111 -0.00489173],[ 0.53894347  0.69263661 -0.00472802],[ 0.54206902  0.70382708 -0.00392269],[ 0.521191    0.69350588 -0.00213696],[ 0.52127141  0.71447855 -0.00181088],[ 0.52214324  0.7254743  -0.00144683],[ 0.52339607  0.73321414 -0.00095837],[5.13753355e-01 6.93741322e-01 1.12233996e-04],[0.51328325 0.71332103 0.00132958],[0.51528722 0.72334164 0.00204351],[0.51720273 0.73017716 0.00246443],[0.50906813 0.6920383  0.00203028],[0.50866306 0.70979184 0.00282649],[0.51084948 0.71903867 0.00318686],[0.51310325 0.72527629 0.00347643],[0.50687516 0.69018453 0.0036762 ],[0.50679117 0.70531428 0.00455306],[0.50853652 0.71320421 0.00549146],[0.51118582 0.71846026 0.00630634]
[5.05185127e-01 6.46573305e-01 2.77130541e-09],[ 0.51550478  0.65748239 -0.00516758],[ 0.51987416  0.67465413 -0.00652238],[ 0.52247918  0.68972129 -0.00674529],[ 0.52494842  0.70164311 -0.00626085],[ 0.50456738  0.68718165 -0.00384269],[ 0.50402516  0.70800769 -0.00467115],[ 0.50507498  0.71989846 -0.00513795],[ 0.50651741  0.72855014 -0.00523093],[ 0.4983899   0.68701601 -0.00156648],[ 0.49806994  0.70744914 -0.00153923],[ 0.50090623  0.71869469 -0.00144364],[ 0.50377744  0.72617644 -0.00143573],[4.95275319e-01 6.85609758e-01 2.91380828e-04],[ 4.94843066e-01  7.04181492e-01 -8.22575967e-05],[ 4.97690022e-01  7.14357078e-01 -5.99584237e-05],[5.00670314e-01 7.20704913e-01 1.40287288e-04],[0.49457061 0.68420821 0.00173909],[0.49435717 0.70064014 0.00133542],[0.49657366 0.70995468 0.00163034],[0.49996269 0.71611971 0.00214467]
[4.96591181e-01 6.39040530e-01 4.86836704e-09],[ 0.50526541  0.65080035 -0.00676457],[ 0.50778562  0.66821992 -0.00826128],[ 0.50874329  0.68373418 -0.00835598],[ 0.50975043  0.69628346 -0.00759746],[ 0.49199104  0.67788881 -0.00347497],[ 0.48978335  0.69850785 -0.00456808],[ 0.49065     0.71022218 -0.00571718],[ 0.49231339  0.71877813 -0.00635348],[ 4.87454951e-01  6.77361488e-01 -5.18408546e-04],[ 0.48505899  0.69723487 -0.00112481],[ 0.48683593  0.70879304 -0.00210242],[ 0.48953563  0.71683091 -0.00281886],[0.48575124 0.67661405 0.00175369],[0.48391706 0.69506198 0.00074763],[ 4.85361814e-01  7.05815196e-01 -1.86091245e-04],[ 4.87775713e-01  7.13689089e-01 -6.01749984e-04],[0.48591107 0.6762808  0.0034802 ],[0.48432916 0.69287831 0.00246861],[0.48531604 0.70260298 0.00216276],[0.4877876  0.70987445 0.00223954]
[4.90620762e-01 6.35742188e-01 2.13582148e-08],[ 0.49796873  0.64555526 -0.0097255 ],[ 0.49932322  0.66192561 -0.01298706],[ 0.49938077  0.67823923 -0.01427994],[ 0.4996914   0.69184184 -0.01464997],[ 0.48383579  0.67105907 -0.00874494],[ 0.48019952  0.69253141 -0.01180437],[ 0.48146698  0.70585799 -0.01388515],[ 0.48361391  0.71556103 -0.0150077 ],[ 0.48031709  0.67108136 -0.00477521],[ 0.47802609  0.69236994 -0.00751312],[ 0.48033103  0.70628798 -0.0092621 ],[ 0.48393339  0.7158429  -0.01025501],[ 0.47940084  0.67130685 -0.00153488],[ 0.47799733  0.69119573 -0.00440113],[ 0.47994235  0.70337486 -0.00585371],[ 0.48325476  0.71239227 -0.00629885],[0.47998133 0.67197806 0.00096918],[ 0.47827756  0.68897432 -0.00174192],[ 0.47931868  0.6996454  -0.00293912],[ 0.4818505   0.70776927 -0.00321938]
[4.90870953e-01 6.31596684e-01 1.26620732e-08],[ 0.49636164  0.64306825 -0.00830972],[ 0.49581558  0.65961617 -0.01117845],[ 0.49466446  0.67538244 -0.01241399],[ 0.49491617  0.68758851 -0.01290306],[ 0.4793846   0.66365874 -0.00800203],[ 0.47733882  0.68487751 -0.01132838],[ 0.47758135  0.69775528 -0.01379876],[ 0.47788203  0.70760745 -0.01534784],[ 0.4777796   0.66535187 -0.00504248],[ 0.47681764  0.68696707 -0.00851699],[ 0.47748628  0.70172483 -0.01104628],[ 0.47876579  0.71335399 -0.01258724],[ 0.4777652   0.6669395  -0.00266172],[ 0.4771536   0.68681288 -0.00587994],[ 0.47762913  0.69952381 -0.00776513],[ 0.47887537  0.70981055 -0.0085743 ],[ 0.47862938  0.66806054 -0.00093068],[ 0.47745371  0.68436199 -0.00369164],[ 0.47752252  0.69460994 -0.00496491],[ 0.47853956  0.70303643 -0.00539069]
[4.91951764e-01 6.31017685e-01 1.04886491e-08],[ 0.49666744  0.64185876 -0.0085121 ],[ 0.49611804  0.65822512 -0.01140948],[ 0.49493781  0.67359573 -0.01267662],[ 0.49435112  0.68570471 -0.01312083],[ 0.48054397  0.66291839 -0.0075694 ],[ 0.47648183  0.68308616 -0.01107231],[ 0.47648871  0.69545794 -0.01372063],[ 0.47732192  0.70450813 -0.01521868],[ 0.47829303  0.66385096 -0.00436624],[ 0.47551158  0.68380463 -0.00746193],[ 0.47596791  0.69761425 -0.0095885 ],[ 0.47765625  0.70814228 -0.01083324],[ 0.47803473  0.66482681 -0.00187037],[ 0.47597641  0.68296838 -0.00498379],[ 0.47610357  0.69490695 -0.00653731],[ 0.47769353  0.70449644 -0.00702397],[ 4.78922725e-01  6.65469229e-01 -5.06478391e-05],[ 0.47625148  0.68056148 -0.0029179 ],[ 0.47600433  0.69073629 -0.00406368],[ 0.47744349  0.69922972 -0.00427024]
[4.98747736e-01 6.28704071e-01 2.31489725e-08],[ 0.5011754   0.64036667 -0.00815601],[ 0.49863464  0.6559279  -0.01066123],[ 0.49652836  0.67034674 -0.01161782],[ 0.49537829  0.68180448 -0.01183338],[ 0.48373073  0.65824085 -0.00640664],[ 0.47948149  0.6781413  -0.00959536],[ 0.47849587  0.69117635 -0.01219737],[ 0.47843379  0.70136034 -0.01383872],[ 0.48319089  0.6598618  -0.00344298],[ 0.4792912   0.67918026 -0.00660708],[ 0.47836643  0.69329447 -0.00923915],[ 0.47855145  0.70480818 -0.0108863 ],[ 0.48419049  0.66160136 -0.00121521],[ 0.48057991  0.67901361 -0.00439628],[ 0.47940525  0.69163793 -0.00659369],[ 0.47935483  0.70244801 -0.00760327],[4.85952497e-01 6.63049221e-01 3.66404012e-04],[ 0.48231629  0.67720318 -0.00240493],[ 0.48098963  0.68736005 -0.00388084],[ 0.48082474  0.69632691 -0.00449963]
[5.04515886e-01 6.29210830e-01 1.50477160e-08],[ 0.50692755  0.64195502 -0.00581152],[ 0.50346476  0.65674293 -0.00776005],[ 0.50083536  0.66955417 -0.00860312],[ 0.4998855   0.67958391 -0.00902281],[ 0.48898095  0.65820932 -0.00573581],[ 0.48442748  0.67691702 -0.00904228],[ 0.48306763  0.68948257 -0.01152404],[ 0.48287144  0.69913483 -0.01296178],[ 0.48832256  0.65886706 -0.00414088],[ 0.48438343  0.67804497 -0.00727925],[ 0.48312691  0.69147789 -0.00965944],[ 0.48311973  0.70237732 -0.01106139],[ 0.48948777  0.65982682 -0.00300953],[ 0.48634571  0.6777178  -0.00590672],[ 0.48526633  0.68981868 -0.00767607],[ 0.48512033  0.7000736  -0.00845372],[ 0.49240828  0.66088891 -0.00235322],[ 0.48967534  0.6750828  -0.00469924],[ 0.48844999  0.68416375 -0.0056665 ],[ 0.48812333  0.69200087 -0.00596624]
[5.11675656e-01 6.30492926e-01 5.85475597e-08],[ 0.50864625  0.64051223 -0.00625986],[ 0.50415593  0.65374368 -0.00831229],[ 0.50196624  0.66716856 -0.0094227 ],[ 0.50161016  0.67807311 -0.01011981],[ 0.49237266  0.65666932 -0.00451087],[ 0.48714307  0.67536658 -0.00785962],[ 0.48483843  0.68922985 -0.01035353],[ 0.48406199  0.70024878 -0.01162241],[ 0.4952749   0.65922147 -0.00253813],[ 0.48967642  0.67616016 -0.00555288],[ 0.48786595  0.68961769 -0.00777241],[ 0.48728344  0.70022011 -0.00880664],[ 0.49937707  0.66032404 -0.00119509],[ 0.49799705  0.67535663 -0.0048672 ],[ 0.50120682  0.68087435 -0.00631923],[ 0.50399184  0.68403858 -0.00609303],[ 5.04164219e-01  6.60334706e-01 -3.42803483e-04],[ 0.50263906  0.67096651 -0.00313691],[ 0.50362891  0.67642176 -0.00375562],[ 0.50486451  0.68055952 -0.00333608]
[ 5.16014099e-01  6.30528748e-01 -1.12345191e-08],[ 0.51316059  0.64052761 -0.00810256],[ 0.50788474  0.65344357 -0.01012129],[ 0.50434846  0.66653669 -0.01081772],[ 0.50291497  0.67687136 -0.01101316],[ 0.49525425  0.65621817 -0.00418663],[ 0.49107906  0.67453074 -0.00716831],[ 0.49040592  0.68722457 -0.00985839],[ 0.49079505  0.69636947 -0.01141156],[ 0.4986237   0.65861136 -0.00083443],[ 0.49696434  0.67412519 -0.0045294 ],[ 0.50128758  0.68216747 -0.00777059],[ 0.50572401  0.68683612 -0.00899751],[0.50238931 0.6599018  0.00182545],[ 0.50175244  0.67307079 -0.00175537],[ 0.50591671  0.67668408 -0.00359167],[ 0.50919807  0.67819619 -0.00357838],[0.50594658 0.65966505 0.00383587],[0.50622839 0.67021286 0.00094649],[5.08893192e-01 6.73692465e-01 9.29334637e-05],[5.11480272e-01 6.74911857e-01 6.20726671e-04]
[ 5.16343832e-01  6.29070997e-01 -1.71534840e-08],[ 0.51304215  0.63824099 -0.0087598 ],[ 0.50800377  0.65111518 -0.01109684],[ 0.50462306  0.66429067 -0.01189822],[ 0.5026117   0.67519188 -0.01213345],[ 0.49541131  0.6544708  -0.00432062],[ 0.49107584  0.67172843 -0.0072176 ],[ 0.49128205  0.68352032 -0.0100497 ],[ 0.49285501  0.69175297 -0.01165292],[ 4.99055892e-01  6.56891286e-01 -4.66745551e-04],[ 0.49689984  0.67189461 -0.00381436],[ 0.50107169  0.67997682 -0.00726706],[ 0.50620478  0.68485683 -0.00878001],[0.50313413 0.65830117 0.00260759],[ 5.02265513e-01  6.71129107e-01 -6.60316844e-04],[ 0.50627148  0.67557192 -0.00296244],[ 0.50987601  0.67813641 -0.00348149],[0.50711966 0.65853703 0.00502259],[0.50714958 0.66929531 0.00233328],[0.50968355 0.67320484 0.00117361],[0.51245284 0.67500323 0.00129569]
[ 5.15047073e-01  6.26325488e-01 -4.98213630e-08],[ 0.51098824  0.63732904 -0.00691042],[ 0.50502342  0.65077895 -0.0078611 ],[ 0.50128359  0.66354811 -0.00758677],[ 0.49937841  0.67332667 -0.00657353],[ 4.92990315e-01  6.52547836e-01 -6.06576737e-04],[ 0.49066037  0.66897708 -0.00280587],[ 0.49427986  0.67727858 -0.005399  ],[ 0.49856588  0.68019676 -0.00664659],[0.49675739 0.65414846 0.00285922],[0.49566421 0.6685577  0.00114748],[ 0.50016016  0.6744985  -0.00191717],[ 0.50521046  0.67679405 -0.00349514],[0.50071728 0.6549015  0.00544082],[0.49987072 0.66736412 0.00359306],[0.50393152 0.67219764 0.00103067],[ 5.07765830e-01  6.74788773e-01 -8.82769309e-05],[0.50425369 0.6545698  0.00750518],[0.50469637 0.66503626 0.00578896],[0.50742131 0.66851103 0.00449591],[0.51012129 0.67011601 0.00427059]
[ 5.08759260e-01  6.26129270e-01 -3.54399621e-09],[ 0.50630158  0.6352182  -0.00868723],[ 0.50076658  0.64741039 -0.01079127],[ 0.49688148  0.65932113 -0.0112875 ],[ 0.49434561  0.66958445 -0.01115058],[ 0.48872083  0.65162325 -0.00479298],[ 0.48377874  0.66834283 -0.00790772],[ 0.48419303  0.68050337 -0.01087683],[ 0.48657638  0.68952954 -0.0124629 ],[ 0.49181178  0.65317255 -0.00088995],[ 0.48830551  0.66762865 -0.00333107],[ 0.49051616  0.6781354  -0.00620222],[ 0.49454015  0.68583536 -0.00779186],[0.49527025 0.65386266 0.00213166],[ 4.93036032e-01  6.66519403e-01 -4.49420884e-04],[ 0.49635339  0.67352498 -0.00259711],[ 0.49976534  0.67930001 -0.00339759],[0.49870154 0.65379149 0.00446956],[0.49781728 0.66467071 0.002066  ],[0.49989846 0.67030281 0.00081483],[5.02574027e-01 6.74698234e-01 6.27118337e-04]
[ 5.02819479e-01  6.22478843e-01 -4.72679673e-09],[ 0.49891132  0.63288766 -0.00856174],[ 0.49284652  0.64502639 -0.009743  ],[ 0.48847526  0.65714216 -0.00920573],[ 0.48577011  0.66724479 -0.00805441],[ 0.48207569  0.64811522 -0.00209163],[ 0.47750464  0.66323519 -0.00295913],[ 0.47765312  0.67246217 -0.00436193],[ 0.47867554  0.67858779 -0.00515237],[0.48610917 0.64939773 0.00247353],[0.4842158  0.66310853 0.00193213],[ 4.87242907e-01  6.69989824e-01 -3.09035386e-04],[ 0.49091747  0.67407721 -0.00156808],[0.49033365 0.64980483 0.00613787],[0.48993927 0.66087389 0.00499957],[0.49335369 0.66600883 0.00272326],[0.49578238 0.66968334 0.00156437],[0.49429151 0.64955801 0.00914786],[0.4951925  0.65941912 0.00785288],[0.49742985 0.6624614  0.00668919],[0.49919894 0.66403985 0.00638703]
[ 4.93421644e-01  6.22610331e-01 -6.64433930e-09],[ 0.49098355  0.63243687 -0.00867928],[ 0.48535925  0.64453793 -0.01053759],[ 0.48014763  0.65605438 -0.01075961],[ 0.47674474  0.66614085 -0.01032686],[ 0.47390291  0.64733112 -0.00372824],[ 0.46973866  0.66422772 -0.00596063],[ 0.47123417  0.67456907 -0.00823462],[ 0.47423244  0.68030542 -0.00927021],[0.4767625  0.64915431 0.00074441],[ 0.47428691  0.66458648 -0.00099987],[ 0.47828573  0.67153835 -0.00340263],[ 0.48360103  0.67401218 -0.00448402],[0.4801113  0.65046853 0.00432273],[0.47895631 0.66394144 0.00240996],[4.83120114e-01 6.68484211e-01 5.11082355e-04],[ 4.87152100e-01  6.70320570e-01 -1.29809414e-04],[0.48323646 0.65109092 0.00724385],[0.48310846 0.66257513 0.00552618],[0.48590326 0.66579372 0.00455819],[0.48869768 0.66689557 0.00454505]
[ 4.81841326e-01  6.21333897e-01 -2.20286420e-08],[ 0.47860199  0.63171959 -0.00717846],[ 0.47238487  0.6438235  -0.00873335],[ 0.46710637  0.65493023 -0.00910734],[ 0.46397072  0.66476434 -0.00901703],[ 0.46364036  0.64763772 -0.00235943],[ 0.46125016  0.66334242 -0.0048582 ],[ 0.46508935  0.67062223 -0.00755275],[ 0.46942049  0.67306042 -0.00890829],[0.46777835 0.6495055  0.00114201],[ 0.46670422  0.66362453 -0.00093728],[ 0.47131854  0.66767055 -0.00381305],[ 0.47620836  0.66776204 -0.00533909],[0.47184479 0.65009874 0.00382723],[0.47146729 0.66243738 0.00167683],[ 4.75662202e-01  6.65058851e-01 -1.53344838e-04],[ 0.47946683  0.66466278 -0.00088675],[0.47540638 0.64979821 0.00597474],[0.47579354 0.66020811 0.00433012],[0.47856253 0.66201746 0.00368965],[0.48094249 0.66147292 0.00377767]
[4.66291875e-01 6.16005898e-01 3.64139510e-08],[ 0.46284819  0.62806386 -0.00759721],[ 0.45724565  0.6407364  -0.00954651],[ 0.45192435  0.6529972  -0.01013408],[ 0.44907653  0.6645059  -0.01013353],[ 0.44587725  0.64543724 -0.00316077],[ 0.44115534  0.66410178 -0.00475086],[ 0.43984047  0.67555302 -0.00657951],[ 0.43947029  0.683972   -0.00766707],[4.48831618e-01 6.46206141e-01 4.83983895e-04],[ 4.46441352e-01  6.63361728e-01 -6.49759313e-04],[ 0.44821128  0.67390954 -0.00269058],[ 0.45127946  0.68101418 -0.00388969],[0.45219409 0.64633018 0.00336005],[0.45124626 0.66122127 0.00207214],[0.45422831 0.66888821 0.00070296],[4.57792819e-01 6.74363256e-01 1.81778159e-04],[0.45524251 0.64585876 0.00556851],[0.45532796 0.65819192 0.00409707],[0.457762   0.66399711 0.00328739],[0.46100935 0.66832703 0.00330983]

